doc_id,empty_content,score,response_chars
327,0,1.0,2242
328,0,1.0,1234
329,0,1.0,1091
330,0,0.0,499
331,0,1.0,4861
332,0,1.0,2712
333,0,1.0,579
334,0,1.0,807
335,0,1.0,3344
336,0,1.0,1041
337,0,1.0,468
338,0,1.0,369
339,0,0.0,3323
340,0,1.0,668
341,0,0.0,150
342,0,1.0,2203
343,0,1.0,866
344,0,1.0,170
345,0,1.0,1339
346,0,1.0,146
347,0,1.0,1221
348,0,1.0,1552
349,0,1.0,728
350,0,1.0,508
351,0,1.0,1263
352,0,1.0,882
353,0,1.0,251
354,0,1.0,1737
355,1,0.0,0
356,0,1.0,795
357,0,1.0,4985
358,0,1.0,655
359,0,0.0,824
360,0,1.0,2301
361,0,1.0,1828
362,0,1.0,887
363,0,1.0,1893
364,0,1.0,1833
365,0,1.0,421
366,0,1.0,2863
367,0,1.0,1907
368,0,1.0,834
369,0,1.0,3576
370,1,0.0,0
371,0,1.0,3589
372,0,1.0,5205
373,0,1.0,527
374,0,1.0,587
375,0,1.0,765
376,0,0.0,1500
377,0,1.0,1166
378,0,1.0,1487
379,0,1.0,171
380,0,1.0,996
381,0,1.0,1634
382,0,1.0,749
383,0,1.0,2043
384,0,1.0,3063
385,0,0.0,3877
386,0,1.0,955
387,0,1.0,902
388,0,1.0,352
389,0,1.0,647
390,0,1.0,977
391,0,1.0,1464
392,0,1.0,345
393,0,0.0,1129
394,0,0.0,745
395,0,1.0,2105
396,0,1.0,2333
397,0,1.0,1763
398,0,0.0,3020
399,0,1.0,79
400,0,0.0,1843
401,1,0.0,0
402,0,0.0,1284
403,0,1.0,1428
404,0,1.0,81
405,0,0.0,4164
406,0,1.0,4487
407,0,1.0,967
408,0,1.0,3999
409,0,1.0,783
410,0,1.0,1133
411,0,1.0,847
412,0,1.0,3459
413,0,0.0,220
414,0,1.0,806
415,1,0.0,0
416,0,1.0,1178
417,0,1.0,157
418,0,1.0,1384
419,0,1.0,1542
420,0,1.0,3444
421,0,1.0,161
422,0,1.0,1611
423,0,0.0,2704
424,0,1.0,893
425,0,1.0,571
426,0,1.0,1458
427,0,1.0,1518
428,0,1.0,538
429,0,1.0,341
430,0,0.0,195
431,0,0.0,597
432,0,1.0,1029
433,0,1.0,4123
434,0,0.0,2177
435,0,0.0,450
436,0,1.0,958
437,0,0.0,1151
438,0,0.0,263
439,0,1.0,2228
440,0,0.0,452
441,0,1.0,65
442,0,1.0,4006
443,0,1.0,2027
444,0,0.0,2318
445,0,0.0,5160
446,0,1.0,285
447,0,1.0,43
448,0,0.0,533
449,0,1.0,563
450,0,1.0,986
451,0,0.0,514
452,0,1.0,980
453,0,0.0,292
454,0,0.0,1855
455,0,0.0,771
456,0,1.0,187
457,0,1.0,1406
458,0,1.0,400
459,0,1.0,230
460,0,1.0,931
461,0,0.0,519
462,0,1.0,101
463,0,0.0,544
464,0,1.0,808
465,0,1.0,2411
466,0,1.0,11130
467,0,1.0,350
468,0,0.0,7532
469,0,0.0,1853
470,0,0.0,2051
471,0,1.0,9714
472,0,0.0,105
473,0,1.0,529
474,0,1.0,1926
475,0,1.0,1550
476,1,0.0,0
477,1,0.0,0
478,0,1.0,918
479,0,0.0,4830
480,0,0.0,299
481,0,1.0,538
482,0,1.0,532
483,0,0.0,1388
484,0,1.0,7098
485,0,1.0,3128
486,0,1.0,1217
487,0,0.0,4117
488,0,1.0,1091
489,0,0.0,3287
490,0,1.0,549
491,0,1.0,70
492,0,1.0,1335
493,0,1.0,157
494,0,1.0,642
495,0,1.0,1854
496,0,0.0,1934
497,0,1.0,1590
498,0,1.0,231
499,0,1.0,162
500,0,1.0,2253
501,0,0.0,1538
502,0,1.0,515
503,0,0.0,95
504,0,1.0,2236
505,0,1.0,108
506,0,1.0,1438
507,0,1.0,1229
508,1,0.0,0
509,0,0.0,1617
510,0,1.0,3711
511,0,1.0,2864
512,0,1.0,231
513,0,1.0,195
514,0,1.0,2288
515,0,1.0,1060
516,0,1.0,3653
517,0,1.0,487
518,0,1.0,7145
519,0,1.0,47
520,0,1.0,294
521,0,1.0,146
522,0,0.0,575
523,0,0.0,2204
524,0,1.0,1403
525,0,1.0,197
526,0,1.0,2243
527,0,1.0,226
528,0,0.0,183
529,0,1.0,553
530,0,1.0,686
531,1,0.0,0
532,0,1.0,19
533,0,1.0,410
534,1,0.0,0
535,0,1.0,766
536,0,1.0,16
537,0,1.0,19
538,0,1.0,19
539,0,1.0,16
540,0,1.0,19
