doc_id,empty_content,score,response_chars
340,0,1.0,461
341,0,1.0,104
342,0,1.0,2938
343,0,1.0,1622
344,0,1.0,184
345,0,1.0,1239
346,0,1.0,122
347,0,1.0,1620
348,0,1.0,892
349,0,1.0,703
350,0,1.0,678
351,0,1.0,385
352,0,1.0,613
353,0,1.0,1317
354,0,0.0,1024
355,0,1.0,285
356,0,1.0,746
357,0,1.0,9334
358,0,1.0,491
359,0,1.0,840
360,0,1.0,1807
361,0,1.0,2084
362,0,1.0,2070
363,0,0.0,1738
364,0,1.0,882
365,0,1.0,733
366,0,1.0,2163
367,0,1.0,3997
368,0,1.0,1157
369,0,1.0,2327
370,0,1.0,664
371,0,1.0,4575
372,0,1.0,2881
373,0,1.0,421
374,0,1.0,1094
375,0,1.0,940
376,1,0.0,0
377,0,1.0,1565
378,0,1.0,3124
379,0,1.0,217
380,0,1.0,1017
381,0,1.0,1715
382,0,1.0,1248
383,0,1.0,1552
384,0,1.0,2175
385,0,1.0,5115
386,0,1.0,653
387,0,1.0,1121
388,0,1.0,286
389,0,1.0,1069
390,0,1.0,780
391,1,0.0,0
392,0,1.0,710
393,0,1.0,2025
394,0,1.0,723
395,0,0.0,2549
396,0,0.0,1897
397,0,1.0,2033
398,0,1.0,1642
399,0,1.0,68
400,0,1.0,3557
401,0,1.0,1557
402,0,1.0,1569
403,0,1.0,1821
404,0,1.0,306
405,0,1.0,8741
406,0,1.0,6070
407,0,1.0,1293
408,0,1.0,3892
409,0,1.0,600
410,0,1.0,3102
411,0,1.0,516
412,0,1.0,3199
413,0,1.0,185
414,0,1.0,1133
415,1,0.0,0
416,0,1.0,1439
417,1,0.0,0
418,0,1.0,2611
419,0,1.0,2957
420,0,1.0,5886
421,0,1.0,315
422,0,1.0,1399
423,0,1.0,4226
424,0,1.0,384
425,0,1.0,1736
426,0,1.0,1323
427,0,1.0,1586
428,0,1.0,383
429,0,1.0,1645
430,0,1.0,371
431,0,1.0,339
432,0,1.0,1584
433,0,1.0,1703
434,0,1.0,1981
435,0,1.0,325
436,0,1.0,1393
437,0,1.0,2138
438,0,1.0,415
439,0,1.0,3608
440,0,0.0,301
441,0,1.0,98
442,0,1.0,4975
443,0,1.0,595
444,0,1.0,1852
445,0,1.0,5845
446,0,1.0,423
447,0,1.0,70
448,0,1.0,1155
449,0,1.0,1200
450,0,1.0,857
451,0,1.0,219
452,0,1.0,953
453,0,0.0,405
454,0,1.0,2414
455,0,0.0,949
456,0,1.0,343
457,0,1.0,1213
458,0,1.0,362
459,0,1.0,142
460,0,1.0,1799
461,0,0.0,541
462,0,1.0,219
463,0,1.0,729
464,0,1.0,845
465,0,1.0,4557
466,0,1.0,11751
467,1,0.0,0
468,0,1.0,9675
469,0,1.0,3389
470,0,0.0,1713
471,0,1.0,14865
472,0,1.0,62
473,0,1.0,1053
474,0,1.0,1097
475,0,1.0,1563
476,1,0.0,0
477,0,0.0,504
478,0,1.0,1395
479,0,0.0,6110
480,0,1.0,188
481,0,1.0,1070
482,0,1.0,1087
483,0,0.0,1706
484,0,1.0,5014
485,0,1.0,2685
486,0,1.0,861
487,0,0.0,3265
488,0,1.0,1789
489,0,1.0,4571
490,0,1.0,1357
491,0,1.0,81
492,0,1.0,2438
493,0,1.0,175
494,0,1.0,1163
495,0,1.0,2156
496,0,1.0,2476
497,0,1.0,1999
498,0,0.0,102
499,0,1.0,141
500,0,1.0,7650
501,0,1.0,2336
502,0,1.0,112
503,0,0.0,31
504,0,1.0,561
505,0,1.0,129
506,0,0.0,2591
507,0,1.0,2619
508,0,1.0,887
509,0,0.0,1808
510,0,1.0,6333
511,0,1.0,1964
512,0,1.0,219
513,0,1.0,239
514,0,1.0,2936
515,0,1.0,1528
516,0,1.0,3591
517,0,1.0,632
518,0,1.0,12352
519,0,1.0,78
520,0,1.0,321
521,0,1.0,228
522,0,1.0,2249
523,0,0.0,2209
524,0,1.0,2499
525,0,1.0,416
526,0,1.0,3031
527,0,1.0,123
528,0,0.0,340
529,0,1.0,182
530,0,1.0,366
531,0,1.0,156
532,0,1.0,21
533,0,1.0,952
534,0,1.0,337
535,0,1.0,308
536,0,1.0,18
537,0,1.0,356
538,0,1.0,18
539,0,1.0,674
540,0,1.0,19
