doc_id,empty_content,score,response_chars
161,0,0.0,708
162,0,1.0,500
163,0,1.0,458
164,0,1.0,652
165,0,1.0,137
166,0,1.0,445
167,0,1.0,730
168,0,1.0,145
169,0,1.0,319
170,0,1.0,210
171,0,1.0,332
172,0,1.0,517
173,0,1.0,315
174,0,1.0,618
175,0,1.0,654
176,0,1.0,334
177,0,1.0,444
178,0,1.0,169
179,0,1.0,282
180,0,1.0,397
181,0,1.0,494
182,0,0.0,531
183,0,1.0,255
184,0,0.0,552
185,0,1.0,171
186,0,1.0,414
187,0,1.0,514
188,0,1.0,373
189,0,1.0,522
190,0,1.0,276
191,0,1.0,414
192,0,1.0,16
193,0,1.0,625
194,0,1.0,153
195,0,1.0,358
196,0,1.0,370
197,0,1.0,292
198,0,1.0,519
199,0,1.0,406
200,0,1.0,303
201,0,1.0,403
202,0,1.0,274
203,0,1.0,553
204,0,1.0,280
205,0,1.0,1531
206,0,1.0,300
207,0,1.0,424
208,0,1.0,239
209,0,1.0,374
210,0,1.0,511
211,0,1.0,419
212,0,1.0,192
213,0,1.0,390
214,0,1.0,826
215,0,1.0,158
216,0,1.0,263
217,0,1.0,229
218,0,1.0,330
219,0,1.0,418
220,0,1.0,271
221,0,1.0,293
222,0,1.0,177
223,0,1.0,206
224,0,1.0,359
225,0,1.0,219
226,0,1.0,354
227,0,1.0,341
228,0,1.0,243
229,0,1.0,524
230,0,1.0,230
231,0,1.0,349
232,0,1.0,237
233,0,1.0,451
234,1,0.0,0
235,0,1.0,459
236,0,1.0,690
237,0,1.0,226
238,0,1.0,292
239,0,1.0,437
240,0,1.0,457
241,1,0.0,0
242,0,1.0,915
243,0,1.0,251
244,0,1.0,289
245,0,1.0,660
246,0,1.0,272
247,0,1.0,315
248,0,1.0,260
249,0,1.0,534
250,0,1.0,783
251,0,1.0,188
252,0,1.0,327
253,0,1.0,217
254,0,1.0,379
255,0,1.0,655
256,0,1.0,233
257,0,1.0,387
258,0,1.0,192
259,0,1.0,389
260,0,1.0,398
261,0,1.0,254
262,0,1.0,239
263,0,1.0,234
264,0,1.0,241
265,0,1.0,428
266,0,1.0,433
267,0,0.0,590
268,0,1.0,261
269,0,1.0,204
270,0,1.0,219
271,0,1.0,357
272,0,1.0,248
273,0,1.0,460
274,0,1.0,300
275,0,1.0,615
276,0,1.0,392
277,0,1.0,216
278,0,1.0,294
279,0,1.0,752
280,0,1.0,190
281,0,1.0,402
282,0,1.0,485
283,0,1.0,583
284,0,1.0,316
285,0,1.0,200
286,0,1.0,384
287,0,1.0,514
288,0,1.0,529
289,0,1.0,280
290,0,1.0,454
291,0,1.0,535
292,0,1.0,534
293,1,0.0,0
294,0,1.0,292
295,0,1.0,419
296,0,1.0,652
297,0,1.0,352
298,1,0.0,0
299,0,1.0,641
300,0,1.0,232
301,0,1.0,360
302,0,1.0,194
303,0,1.0,321
304,0,1.0,383
305,0,1.0,330
306,0,0.0,362
307,0,1.0,363
308,0,1.0,531
309,0,1.0,316
310,0,1.0,689
311,0,1.0,261
312,0,1.0,222
313,0,1.0,20
314,0,1.0,754
315,0,1.0,481
316,0,1.0,414
317,0,1.0,412
318,0,1.0,248
319,0,1.0,403
320,0,1.0,561
321,0,1.0,185
322,0,1.0,669
323,0,1.0,584
324,0,1.0,333
325,0,1.0,716
326,0,1.0,706
327,0,1.0,413
328,0,1.0,294
329,0,1.0,192
330,0,1.0,656
331,0,1.0,484
332,0,1.0,289
333,0,1.0,468
334,0,1.0,519
335,0,1.0,317
336,0,1.0,501
337,0,1.0,405
338,0,1.0,633
339,0,1.0,492
340,0,1.0,485
341,0,1.0,504
342,0,1.0,212
343,0,1.0,360
344,0,1.0,286
345,0,1.0,302
346,0,1.0,467
347,0,1.0,299
348,0,1.0,432
349,0,1.0,452
350,0,1.0,264
351,0,1.0,395
352,0,1.0,249
353,0,1.0,571
354,0,1.0,385
355,0,1.0,261
356,0,1.0,324
357,0,1.0,363
358,0,0.0,441
359,0,1.0,550
360,0,1.0,599
361,0,1.0,439
362,0,1.0,300
363,0,1.0,410
364,0,1.0,188
365,0,1.0,334
366,0,1.0,273
367,0,1.0,228
368,0,0.0,271
369,0,1.0,569
370,0,1.0,331
371,0,0.0,143
372,0,1.0,277
373,0,1.0,281
374,0,1.0,285
375,0,1.0,304
376,0,1.0,278
377,0,1.0,440
378,0,1.0,318
379,0,1.0,175
380,0,1.0,469
381,0,1.0,331
382,0,1.0,403
383,0,1.0,15
384,0,1.0,589
385,0,1.0,418
386,0,1.0,224
387,0,1.0,229
388,0,1.0,183
389,0,1.0,293
390,0,1.0,464
391,0,1.0,274
392,0,1.0,376
393,0,1.0,389
394,0,1.0,322
395,0,1.0,403
396,0,1.0,244
397,0,1.0,251
398,0,1.0,148
399,0,1.0,154
400,0,1.0,292
401,0,1.0,254
402,0,1.0,465
403,0,0.0,237
404,0,1.0,378
405,0,1.0,337
406,1,0.0,0
407,0,1.0,493
408,0,1.0,421
409,0,1.0,833
410,0,1.0,336
411,0,1.0,408
412,0,1.0,291
413,0,1.0,930
414,0,1.0,298
415,0,1.0,539
416,0,1.0,743
417,0,1.0,18
418,0,1.0,684
419,0,1.0,214
420,0,1.0,215
421,0,1.0,16
422,0,1.0,17
423,1,0.0,0
424,0,1.0,409
425,0,1.0,440
426,0,1.0,327
427,0,1.0,601
428,0,1.0,757
429,0,1.0,231
430,0,1.0,402
431,0,1.0,397
432,0,1.0,371
433,0,1.0,315
434,0,1.0,320
435,0,1.0,382
436,0,1.0,313
437,0,1.0,316
438,0,1.0,494
439,0,1.0,406
440,0,1.0,431
441,0,1.0,285
442,0,1.0,537
443,0,1.0,453
444,0,1.0,315
445,0,1.0,504
446,0,1.0,358
447,0,1.0,271
448,0,1.0,326
449,0,1.0,305
450,0,1.0,316
451,0,1.0,391
452,0,1.0,500
453,0,1.0,481
454,0,0.0,294
455,0,1.0,561
456,0,1.0,384
457,0,1.0,382
458,0,1.0,190
459,0,1.0,362
460,0,1.0,284
461,0,1.0,295
462,0,1.0,159
463,0,1.0,181
464,0,1.0,187
465,0,1.0,343
466,0,0.0,296
467,0,1.0,261
468,0,1.0,325
469,0,1.0,389
470,0,1.0,259
471,0,1.0,445
472,0,1.0,410
473,0,1.0,309
474,0,1.0,644
475,0,1.0,529
476,0,1.0,269
477,0,1.0,387
478,0,1.0,412
479,0,1.0,493
480,0,1.0,247
481,0,1.0,213
482,0,1.0,221
483,0,1.0,280
484,0,1.0,169
485,0,1.0,310
486,0,1.0,278
487,0,1.0,361
488,0,1.0,257
489,0,1.0,236
490,0,1.0,205
491,0,1.0,347
492,0,1.0,193
493,0,1.0,647
494,1,0.0,0
495,0,1.0,387
496,0,1.0,213
497,0,1.0,216
498,0,1.0,305
499,0,1.0,430
500,0,1.0,659
501,0,1.0,417
502,0,1.0,378
503,0,1.0,271
504,0,1.0,357
505,0,1.0,717
506,0,1.0,503
507,0,1.0,381
508,0,1.0,526
509,0,1.0,187
510,0,1.0,602
511,0,1.0,242
512,0,1.0,187
513,0,1.0,285
514,0,1.0,189
515,0,0.0,365
516,0,1.0,209
517,0,1.0,379
518,0,1.0,409
519,0,1.0,177
520,0,1.0,351
521,0,1.0,426
522,0,1.0,276
523,0,1.0,224
524,0,1.0,236
525,0,1.0,331
526,0,1.0,16
527,0,1.0,535
528,0,1.0,17
529,0,1.0,481
530,0,1.0,631
531,0,1.0,568
532,0,1.0,252
533,0,1.0,408
534,0,1.0,436
535,0,1.0,337
536,0,1.0,183
537,0,1.0,261
538,0,1.0,308
539,0,1.0,274
540,0,1.0,430
541,0,1.0,481
542,0,1.0,348
543,0,1.0,434
544,0,1.0,473
545,0,1.0,244
546,0,1.0,344
547,0,1.0,448
548,0,1.0,191
549,0,0.0,17
550,0,1.0,491
551,0,1.0,247
552,0,0.0,397
553,0,1.0,168
554,0,1.0,593
555,0,1.0,323
556,0,1.0,215
557,0,1.0,254
558,0,1.0,223
559,0,1.0,375
560,0,1.0,330
561,0,1.0,273
562,0,1.0,394
563,0,1.0,324
564,0,1.0,502
565,0,1.0,362
566,0,1.0,604
567,0,1.0,352
568,0,1.0,249
569,0,1.0,333
570,0,1.0,696
571,0,1.0,263
572,0,1.0,448
573,0,1.0,270
574,0,1.0,498
575,0,1.0,368
576,0,1.0,314
577,0,0.0,712
578,0,1.0,299
579,0,1.0,148
580,0,1.0,434
581,0,1.0,336
582,0,1.0,203
583,0,1.0,400
584,0,1.0,591
585,0,1.0,383
586,0,1.0,230
587,0,1.0,477
588,0,1.0,267
589,0,1.0,361
590,0,0.0,508
591,0,1.0,255
592,0,1.0,349
593,0,1.0,499
594,0,1.0,291
595,0,1.0,373
596,0,1.0,411
597,0,1.0,288
598,0,1.0,16
599,0,1.0,320
600,0,1.0,16
601,0,1.0,598
602,0,1.0,482
603,0,1.0,428
604,0,1.0,223
605,0,1.0,419
606,0,1.0,438
607,0,1.0,382
608,0,1.0,275
609,0,1.0,303
610,0,1.0,438
611,0,1.0,395
612,0,1.0,394
613,0,1.0,243
614,0,1.0,394
615,0,1.0,244
616,0,1.0,201
617,0,1.0,224
618,0,1.0,423
619,0,1.0,277
620,0,1.0,470
621,0,1.0,18
622,0,1.0,417
623,0,1.0,159
624,0,1.0,345
625,0,1.0,269
626,0,1.0,443
627,0,1.0,471
628,0,1.0,457
629,0,1.0,320
630,0,1.0,451
631,0,1.0,289
632,0,1.0,311
633,0,1.0,702
634,0,1.0,147
635,0,1.0,748
636,0,1.0,261
637,0,1.0,172
638,0,1.0,472
639,0,1.0,304
640,0,1.0,328
641,0,1.0,349
642,0,1.0,19
643,0,1.0,268
644,0,1.0,263
645,0,1.0,266
646,0,1.0,336
647,0,1.0,272
648,0,1.0,229
649,0,0.0,283
650,0,1.0,17
651,0,1.0,360
652,0,0.0,371
653,0,1.0,261
654,0,1.0,379
655,0,1.0,427
656,0,1.0,340
657,0,1.0,519
658,0,1.0,281
659,0,1.0,365
660,0,1.0,762
661,0,1.0,373
662,0,1.0,421
663,0,1.0,306
664,0,1.0,440
665,0,1.0,391
666,0,1.0,219
667,0,1.0,329
668,0,1.0,335
669,0,1.0,517
670,0,1.0,138
671,0,1.0,238
672,0,1.0,740
673,0,1.0,406
674,0,1.0,235
675,0,0.0,681
676,0,1.0,474
677,0,1.0,347
678,0,1.0,246
679,0,1.0,421
680,0,1.0,414
681,0,1.0,464
682,0,1.0,519
683,0,1.0,289
684,0,1.0,359
685,0,1.0,459
686,0,1.0,312
687,0,1.0,771
688,0,1.0,400
689,0,1.0,657
690,0,1.0,701
691,0,1.0,666
692,0,1.0,352
693,0,1.0,288
694,0,1.0,422
695,0,1.0,141
696,0,1.0,17
697,0,1.0,326
698,0,1.0,383
699,0,1.0,328
700,0,1.0,404
701,0,1.0,320
702,0,1.0,427
703,0,1.0,696
704,0,1.0,196
705,0,1.0,276
706,0,1.0,365
707,0,1.0,632
708,0,1.0,326
709,0,1.0,537
710,0,1.0,16
711,1,0.0,0
712,0,1.0,511
713,0,1.0,257
714,0,1.0,348
715,0,1.0,271
716,0,1.0,383
717,0,1.0,358
718,0,1.0,250
719,0,1.0,379
720,0,1.0,295
721,0,1.0,18
722,0,1.0,282
723,0,1.0,280
724,0,1.0,571
725,0,1.0,238
726,0,1.0,401
727,0,1.0,389
728,0,1.0,447
729,0,1.0,690
730,0,1.0,373
731,0,1.0,15
732,0,1.0,147
733,0,1.0,171
734,0,1.0,340
735,0,1.0,16
736,0,1.0,278
737,0,1.0,259
738,0,1.0,175
739,0,1.0,258
740,0,1.0,634
741,0,1.0,211
742,0,1.0,249
743,0,1.0,293
744,0,1.0,287
745,0,1.0,455
746,0,1.0,258
747,0,1.0,179
748,0,1.0,419
749,0,0.0,547
750,0,1.0,491
751,0,1.0,211
752,0,1.0,543
753,0,1.0,280
754,0,1.0,586
755,0,1.0,349
756,0,1.0,477
757,0,1.0,570
758,0,1.0,378
759,0,1.0,354
760,0,1.0,451
761,0,1.0,375
762,0,1.0,220
763,0,1.0,676
764,0,1.0,143
765,0,1.0,265
766,0,1.0,184
767,0,1.0,368
768,0,0.0,344
769,0,1.0,330
770,0,1.0,251
771,0,1.0,569
772,0,1.0,364
773,0,1.0,376
774,0,1.0,426
775,0,1.0,301
776,0,1.0,224
777,0,1.0,838
778,0,1.0,16
779,0,1.0,487
780,1,0.0,0
781,0,1.0,242
782,0,0.0,833
783,0,1.0,15
784,0,1.0,16
785,0,1.0,413
786,0,1.0,209
787,0,1.0,616
788,0,1.0,286
789,0,1.0,612
790,0,1.0,577
791,0,1.0,205
792,0,1.0,285
793,0,1.0,230
794,0,1.0,164
795,0,1.0,399
796,0,0.0,724
797,0,1.0,372
798,1,0.0,0
799,0,1.0,372
800,0,1.0,264
801,0,1.0,415
802,0,1.0,422
803,0,1.0,308
804,0,1.0,334
805,0,1.0,303
806,0,1.0,452
807,0,1.0,339
808,0,1.0,442
809,0,1.0,340
810,0,1.0,465
811,0,1.0,321
812,0,1.0,16
813,0,1.0,353
814,0,0.0,559
815,0,1.0,528
816,0,1.0,245
817,0,1.0,235
818,0,1.0,362
819,0,1.0,382
820,0,1.0,251
821,0,1.0,16
822,0,1.0,362
823,0,0.0,304
824,0,1.0,369
825,0,1.0,440
826,0,1.0,341
827,0,1.0,448
828,0,1.0,347
829,0,1.0,507
830,0,1.0,18
831,0,1.0,518
832,0,1.0,318
833,0,1.0,16
834,0,1.0,390
835,0,0.0,524
836,0,1.0,221
837,0,1.0,466
838,0,1.0,294
839,0,1.0,343
840,0,1.0,396
841,0,1.0,392
842,0,1.0,233
843,0,1.0,238
844,0,1.0,551
845,0,1.0,379
846,0,1.0,341
847,0,1.0,698
848,0,1.0,316
849,0,1.0,164
850,0,1.0,281
851,0,1.0,295
852,0,1.0,607
853,0,1.0,258
854,0,1.0,372
855,0,1.0,16
856,0,1.0,891
857,0,1.0,366
858,0,1.0,748
859,0,1.0,277
860,0,1.0,274
861,0,1.0,382
862,0,1.0,553
863,0,1.0,433
864,0,1.0,198
865,0,1.0,284
866,0,1.0,756
867,0,1.0,259
868,0,1.0,281
869,0,1.0,242
870,0,1.0,466
871,0,1.0,498
872,0,1.0,436
873,0,1.0,211
874,0,1.0,315
875,0,1.0,233
876,0,1.0,376
877,0,1.0,18
878,0,1.0,226
879,0,1.0,365
880,0,1.0,734
881,0,1.0,452
882,0,1.0,605
883,0,1.0,396
884,0,0.0,184
885,0,1.0,462
886,0,1.0,274
887,0,1.0,226
888,0,1.0,179
889,0,1.0,262
890,0,1.0,16
891,0,1.0,434
892,0,1.0,412
893,0,1.0,286
894,0,1.0,16
895,0,1.0,149
896,0,1.0,310
897,0,1.0,217
898,0,1.0,245
899,0,1.0,286
900,0,1.0,16
901,0,1.0,676
902,0,1.0,15
903,0,1.0,469
904,0,1.0,200
905,0,1.0,227
906,0,1.0,16
907,0,1.0,201
908,0,1.0,269
909,0,1.0,450
910,0,1.0,188
911,0,1.0,203
912,0,1.0,263
913,0,1.0,797
914,0,1.0,299
915,0,1.0,314
916,0,1.0,697
917,0,1.0,310
918,0,1.0,334
919,0,1.0,275
920,0,1.0,535
921,0,1.0,301
922,0,1.0,445
923,0,1.0,320
924,0,1.0,318
925,0,1.0,343
926,1,0.0,0
927,0,1.0,762
928,0,1.0,181
929,0,1.0,369
930,0,1.0,381
931,0,1.0,1075
932,0,1.0,918
933,0,1.0,378
934,0,1.0,188
935,0,1.0,369
936,0,1.0,281
937,0,1.0,489
938,0,1.0,15
939,0,1.0,298
940,0,1.0,586
941,0,1.0,325
942,0,1.0,423
943,0,1.0,569
944,0,1.0,336
945,0,1.0,644
946,0,1.0,303
947,0,1.0,266
948,0,1.0,468
949,0,1.0,393
950,0,1.0,995
951,0,0.0,490
952,0,0.0,429
953,1,0.0,0
954,0,1.0,334
955,0,1.0,519
956,0,0.0,379
957,0,1.0,238
958,0,1.0,340
959,0,1.0,351
960,0,1.0,408
961,0,1.0,263
962,0,0.0,334
963,0,1.0,780
964,0,1.0,267
965,0,1.0,585
966,0,1.0,607
967,0,1.0,182
968,0,1.0,422
969,0,1.0,307
970,0,1.0,240
971,0,1.0,434
972,0,1.0,504
973,0,1.0,281
974,0,1.0,496
975,0,1.0,201
976,0,1.0,17
977,0,1.0,545
978,0,1.0,204
979,0,1.0,418
980,0,1.0,276
981,0,1.0,358
982,0,1.0,273
983,0,1.0,263
984,0,0.0,829
985,0,1.0,265
986,0,1.0,364
987,0,1.0,312
988,0,1.0,394
989,1,0.0,0
990,0,1.0,369
991,0,1.0,426
992,0,1.0,402
993,0,1.0,284
994,0,1.0,303
995,0,1.0,322
996,0,1.0,451
997,0,1.0,273
998,0,1.0,363
999,0,1.0,626
1000,0,1.0,318
1001,0,0.0,622
1002,0,1.0,547
1003,0,1.0,370
1004,0,1.0,242
1005,0,1.0,356
1006,0,1.0,360
1007,0,1.0,196
1008,0,1.0,273
1009,0,1.0,451
1010,0,1.0,257
1011,0,1.0,709
1012,0,1.0,732
1013,0,1.0,385
1014,0,1.0,334
1015,0,1.0,520
1016,0,1.0,346
1017,0,1.0,576
1018,0,1.0,205
1019,1,0.0,0
1020,0,1.0,144
1021,0,1.0,16
1022,0,1.0,373
1023,0,1.0,231
1024,0,1.0,355
1025,0,1.0,390
1026,0,1.0,521
1027,0,1.0,260
1028,0,1.0,329
1029,0,1.0,697
1030,0,1.0,842
1031,0,1.0,337
1032,0,1.0,471
1033,0,1.0,338
1034,0,1.0,304
1035,0,0.0,509
1036,0,1.0,297
1037,0,1.0,189
1038,0,1.0,415
1039,0,1.0,357
1040,0,1.0,444
1041,0,1.0,375
1042,1,0.0,0
1043,0,1.0,207
1044,0,1.0,199
1045,0,1.0,474
1046,0,1.0,485
1047,0,1.0,508
1048,1,0.0,0
1049,0,1.0,395
1050,0,1.0,199
1051,0,1.0,274
1052,0,1.0,243
1053,0,1.0,324
1054,0,1.0,269
1055,0,1.0,341
1056,0,1.0,531
1057,0,1.0,283
1058,0,1.0,472
1059,0,0.0,405
1060,0,1.0,16
1061,0,1.0,396
1062,0,1.0,285
1063,0,1.0,248
1064,0,1.0,372
1065,0,1.0,366
1066,0,1.0,430
1067,0,0.0,445
1068,0,1.0,16
1069,0,1.0,332
1070,0,1.0,711
1071,0,1.0,424
1072,0,1.0,239
1073,0,1.0,673
1074,0,1.0,518
1075,0,1.0,659
1076,0,1.0,213
1077,0,1.0,512
1078,0,1.0,347
1079,0,1.0,627
1080,0,1.0,528
1081,0,1.0,337
1082,0,1.0,538
1083,0,1.0,564
1084,0,1.0,383
1085,0,1.0,217
1086,0,1.0,20
1087,0,1.0,369
1088,0,1.0,562
1089,0,1.0,364
1090,0,1.0,348
1091,0,1.0,270
1092,0,1.0,622
1093,0,1.0,377
1094,0,1.0,365
1095,0,1.0,286
1096,0,1.0,349
1097,0,1.0,528
1098,0,1.0,213
1099,0,1.0,370
1100,0,1.0,166
1101,0,1.0,261
1102,0,1.0,17
1103,0,1.0,567
1104,0,1.0,244
1105,0,1.0,366
1106,0,1.0,187
1107,0,1.0,901
1108,0,1.0,210
1109,0,1.0,381
1110,0,1.0,16
1111,0,1.0,245
1112,0,1.0,382
1113,0,1.0,144
1114,0,1.0,209
1115,0,1.0,332
1116,0,1.0,226
1117,0,1.0,341
1118,0,1.0,493
1119,0,1.0,748
1120,0,1.0,159
1121,0,1.0,467
1122,0,1.0,527
1123,0,1.0,340
1124,0,1.0,603
1125,0,1.0,400
1126,0,1.0,447
1127,0,1.0,218
1128,0,1.0,256
1129,0,1.0,487
1130,0,1.0,745
1131,0,1.0,528
1132,0,1.0,370
1133,0,1.0,16
1134,0,1.0,266
1135,0,1.0,297
1136,0,1.0,384
1137,0,1.0,276
1138,0,1.0,279
1139,0,1.0,470
1140,0,1.0,433
1141,0,1.0,467
1142,0,1.0,280
1143,0,1.0,258
1144,0,1.0,361
1145,0,1.0,462
1146,0,1.0,280
1147,0,1.0,394
1148,0,1.0,234
1149,0,1.0,399
1150,0,1.0,187
1151,0,1.0,432
1152,0,1.0,486
1153,0,1.0,328
1154,0,1.0,291
1155,0,1.0,334
1156,0,1.0,367
1157,0,1.0,15
1158,0,1.0,426
1159,0,1.0,16
1160,0,1.0,389
1161,0,0.0,501
1162,0,1.0,182
1163,0,0.0,533
1164,0,1.0,338
1165,0,1.0,730
1166,1,0.0,0
1167,0,1.0,154
1168,0,1.0,451
1169,0,1.0,470
1170,0,1.0,371
1171,0,1.0,490
1172,0,1.0,355
1173,0,1.0,400
1174,0,1.0,773
1175,0,1.0,341
1176,1,0.0,0
1177,0,1.0,323
1178,0,1.0,170
1179,0,1.0,244
1180,0,1.0,390
1181,0,1.0,785
1182,0,1.0,329
1183,1,0.0,0
1184,0,1.0,427
1185,0,1.0,641
1186,0,1.0,258
1187,0,1.0,725
1188,0,1.0,779
1189,0,1.0,193
1190,0,1.0,975
1191,0,1.0,177
1192,0,1.0,321
1193,0,1.0,322
1194,0,1.0,229
1195,0,1.0,431
1196,0,1.0,710
1197,0,1.0,631
1198,0,1.0,487
1199,0,1.0,465
1200,0,1.0,398
1201,0,1.0,338
1202,0,1.0,16
1203,0,1.0,418
1204,0,1.0,430
1205,0,1.0,560
1206,0,1.0,355
1207,0,1.0,315
1208,0,1.0,432
1209,0,1.0,313
1210,0,1.0,273
1211,0,1.0,439
1212,0,1.0,249
1213,0,1.0,295
1214,0,1.0,457
1215,0,1.0,770
1216,0,1.0,434
1217,0,1.0,644
1218,0,1.0,336
1219,0,1.0,240
1220,0,1.0,283
1221,0,1.0,445
1222,0,1.0,236
1223,0,1.0,420
1224,0,1.0,239
1225,0,1.0,741
1226,0,1.0,424
1227,0,1.0,797
1228,0,1.0,209
1229,0,1.0,147
1230,0,1.0,468
1231,0,1.0,349
1232,0,1.0,259
1233,0,1.0,461
1234,0,1.0,601
1235,0,1.0,16
1236,0,1.0,405
1237,0,1.0,238
1238,0,1.0,494
1239,0,1.0,413
1240,0,1.0,668
1241,0,1.0,474
1242,0,1.0,255
1243,0,1.0,358
1244,0,1.0,742
1245,0,1.0,387
1246,0,1.0,217
1247,0,1.0,509
1248,0,1.0,554
1249,0,1.0,16
1250,0,1.0,215
1251,0,1.0,749
1252,0,1.0,363
1253,0,1.0,353
1254,0,1.0,342
1255,0,1.0,16
1256,0,1.0,344
1257,0,1.0,241
1258,0,1.0,578
1259,0,1.0,354
1260,0,1.0,311
1261,0,1.0,338
1262,0,1.0,365
1263,0,1.0,17
1264,0,1.0,17
1265,0,1.0,764
1266,0,1.0,390
1267,0,1.0,658
1268,0,1.0,310
1269,0,1.0,654
1270,0,1.0,441
1271,0,1.0,299
1272,0,1.0,225
1273,0,1.0,416
1274,0,1.0,249
1275,0,1.0,342
1276,0,1.0,418
1277,0,1.0,166
1278,0,1.0,121
1279,0,1.0,282
1280,0,1.0,160
1281,0,1.0,389
1282,0,1.0,680
1283,0,1.0,229
1284,0,1.0,583
1285,0,1.0,155
1286,0,1.0,146
1287,0,1.0,409
1288,0,0.0,18
1289,0,1.0,186
1290,0,1.0,387
1291,0,1.0,154
1292,0,1.0,403
1293,0,1.0,190
1294,0,1.0,337
1295,0,1.0,583
1296,0,1.0,365
1297,0,1.0,473
1298,0,1.0,217
1299,0,1.0,464
1300,0,1.0,502
1301,0,1.0,398
1302,0,1.0,261
1303,0,1.0,360
1304,0,1.0,256
1305,0,1.0,293
1306,0,1.0,15
1307,0,1.0,264
1308,0,1.0,221
1309,0,0.0,399
1310,1,0.0,0
1311,0,1.0,479
1312,0,1.0,424
1313,0,1.0,327
1314,0,1.0,15
1315,0,1.0,259
1316,0,1.0,446
1317,0,1.0,666
1318,0,1.0,391
