doc_id,empty_content,score,response_chars
503,0,1.0,208
504,0,1.0,324
505,0,1.0,345
506,0,1.0,291
507,0,1.0,285
508,0,1.0,330
509,0,1.0,15
510,1,0.0,0
511,0,1.0,180
512,0,1.0,125
513,0,1.0,528
514,1,0.0,0
515,0,0.0,283
516,1,0.0,0
517,0,1.0,183
518,0,1.0,16
519,0,1.0,17
520,0,1.0,293
521,0,1.0,403
522,0,1.0,329
523,0,1.0,319
524,0,1.0,207
525,0,1.0,272
526,0,1.0,16
527,0,1.0,16
528,0,1.0,693
529,0,1.0,283
530,0,1.0,544
531,0,1.0,476
532,1,0.0,0
533,1,0.0,0
534,0,1.0,763
535,1,0.0,0
536,0,1.0,15
537,0,1.0,235
538,0,1.0,16
539,0,0.0,319
540,1,0.0,0
541,0,1.0,16
542,0,1.0,15
543,1,0.0,0
544,1,0.0,0
545,0,1.0,144
546,0,1.0,317
547,0,1.0,478
548,0,1.0,135
549,0,0.0,743
550,0,1.0,16
551,0,1.0,16
552,0,1.0,347
553,0,1.0,226
554,1,0.0,0
555,0,1.0,209
556,0,1.0,165
557,0,1.0,203
558,0,1.0,15
559,0,1.0,16
560,1,0.0,0
561,1,0.0,0
562,0,1.0,262
563,0,1.0,16
564,0,1.0,418
565,0,1.0,316
566,1,0.0,0
567,1,0.0,0
568,1,0.0,0
569,0,1.0,135
570,0,1.0,467
571,1,0.0,0
572,0,1.0,266
573,0,1.0,194
574,0,1.0,318
575,0,1.0,239
576,0,1.0,352
577,0,1.0,16
578,0,1.0,608
579,0,1.0,154
580,0,1.0,227
581,0,1.0,236
582,0,1.0,20
583,0,1.0,231
584,0,1.0,15
585,0,1.0,358
586,0,1.0,294
587,0,1.0,802
588,0,1.0,224
589,0,1.0,149
590,0,0.0,17
591,1,0.0,0
592,0,1.0,15
593,1,0.0,0
594,0,1.0,16
595,1,0.0,0
596,0,1.0,298
597,1,0.0,0
598,0,1.0,268
599,0,1.0,16
600,1,0.0,0
601,0,1.0,518
602,0,1.0,339
603,0,1.0,486
604,1,0.0,0
605,0,1.0,16
606,0,1.0,15
607,0,1.0,658
608,0,1.0,348
609,0,1.0,395
610,0,1.0,625
611,0,1.0,414
612,0,1.0,253
613,0,1.0,475
614,0,1.0,243
615,0,1.0,16
616,0,1.0,202
617,0,1.0,243
618,0,1.0,309
619,0,1.0,16
620,0,1.0,181
621,0,1.0,298
622,0,1.0,465
623,0,1.0,160
624,0,1.0,141
625,0,1.0,203
626,0,1.0,334
627,0,1.0,458
628,0,1.0,528
629,1,0.0,0
630,0,1.0,16
631,1,0.0,0
632,1,0.0,0
633,0,1.0,327
634,0,1.0,147
635,0,1.0,492
636,0,1.0,247
637,0,1.0,16
638,0,1.0,655
639,0,1.0,572
640,1,0.0,0
641,0,1.0,365
642,0,1.0,19
643,0,1.0,199
644,0,1.0,207
645,0,1.0,16
646,0,1.0,156
647,0,1.0,449
648,0,1.0,292
649,0,0.0,336
650,1,0.0,0
651,0,1.0,544
652,0,0.0,327
653,0,1.0,310
654,0,1.0,247
655,0,1.0,392
656,0,1.0,168
657,0,1.0,298
658,0,1.0,224
659,0,1.0,15
660,0,1.0,336
661,0,1.0,16
662,0,1.0,349
663,1,0.0,0
664,0,1.0,246
665,0,1.0,17
666,0,1.0,280
667,0,1.0,16
668,0,1.0,467
669,0,1.0,463
670,0,1.0,15
671,0,1.0,15
672,1,0.0,0
673,1,0.0,0
674,0,1.0,257
675,0,1.0,307
676,0,1.0,513
677,0,1.0,147
678,1,0.0,0
679,0,1.0,17
680,0,1.0,202
681,0,1.0,433
682,0,1.0,593
683,0,1.0,453
684,0,1.0,311
685,1,0.0,0
686,1,0.0,0
687,0,1.0,735
688,0,1.0,178
689,0,1.0,15
690,0,1.0,451
691,0,1.0,357
692,0,1.0,16
693,0,1.0,16
694,0,1.0,246
695,1,0.0,0
696,1,0.0,0
697,0,1.0,231
698,0,1.0,220
699,0,1.0,519
700,0,1.0,323
701,0,1.0,246
702,1,0.0,0
703,0,1.0,16
704,1,0.0,0
705,0,1.0,196
706,0,1.0,251
707,1,0.0,0
708,0,1.0,346
709,0,1.0,687
710,1,0.0,0
711,1,0.0,0
712,0,1.0,359
713,0,1.0,428
714,0,1.0,16
715,0,1.0,203
716,0,1.0,17
717,0,1.0,215
718,0,1.0,327
719,0,1.0,146
720,0,1.0,15
721,0,1.0,18
722,0,1.0,282
723,0,1.0,546
724,0,1.0,827
725,0,1.0,241
726,0,1.0,16
727,0,1.0,475
728,0,1.0,215
729,0,1.0,18
730,0,1.0,259
731,0,1.0,564
732,0,1.0,261
733,0,1.0,15
734,0,1.0,365
735,0,1.0,188
736,0,1.0,257
737,0,1.0,306
738,1,0.0,0
739,0,1.0,300
740,0,1.0,291
741,0,1.0,288
742,0,1.0,698
743,0,1.0,295
744,0,1.0,273
745,0,1.0,279
746,0,1.0,260
747,0,1.0,155
748,1,0.0,0
749,1,0.0,0
750,0,1.0,424
751,0,1.0,301
752,0,1.0,200
753,0,1.0,362
754,0,1.0,1096
755,1,0.0,0
756,0,1.0,331
757,0,1.0,16
758,0,1.0,488
759,0,1.0,233
760,0,1.0,173
761,1,0.0,0
762,0,1.0,235
763,0,1.0,428
764,0,1.0,16
765,0,1.0,271
766,0,1.0,189
767,0,1.0,305
768,0,0.0,17
769,0,1.0,17
770,0,1.0,222
771,0,1.0,178
772,0,1.0,333
773,1,0.0,0
774,0,1.0,201
775,0,1.0,272
776,0,1.0,208
777,0,1.0,780
778,0,1.0,16
779,0,1.0,344
780,0,1.0,930
781,0,0.0,267
782,0,0.0,378
783,0,1.0,818
784,0,1.0,16
785,0,1.0,329
786,0,1.0,17
787,0,1.0,16
788,0,1.0,235
789,0,1.0,236
790,0,1.0,573
791,0,1.0,243
792,0,1.0,178
793,0,1.0,17
794,0,1.0,179
795,0,1.0,323
796,0,1.0,549
797,0,1.0,17
798,0,1.0,239
799,1,0.0,0
800,0,1.0,186
801,0,1.0,325
802,1,0.0,0
803,0,1.0,349
804,0,1.0,1186
805,0,1.0,18
806,0,1.0,873
807,0,1.0,245
808,0,1.0,365
809,0,1.0,353
810,0,1.0,721
811,0,1.0,312
812,0,1.0,16
813,0,1.0,321
814,0,0.0,680
815,0,1.0,396
816,0,1.0,333
817,0,1.0,174
818,0,1.0,348
819,0,1.0,164
820,0,1.0,262
821,1,0.0,0
822,0,1.0,260
823,0,0.0,16
824,0,1.0,284
825,0,1.0,356
826,1,0.0,0
827,0,1.0,243
828,1,0.0,0
829,0,1.0,19
830,0,1.0,315
831,0,1.0,464
832,0,1.0,207
833,0,1.0,202
834,0,1.0,303
835,0,0.0,1217
836,1,0.0,0
837,0,1.0,304
838,0,1.0,509
839,1,0.0,0
840,0,1.0,693
841,0,1.0,206
842,0,1.0,135
843,0,1.0,550
844,0,1.0,17
845,0,1.0,16
846,0,1.0,215
847,0,1.0,331
848,0,1.0,16
849,0,1.0,208
850,0,1.0,16
851,1,0.0,0
852,0,1.0,270
853,0,1.0,469
854,1,0.0,0
855,0,1.0,565
856,1,0.0,0
857,0,1.0,218
858,0,1.0,345
859,1,0.0,0
860,1,0.0,0
861,0,1.0,574
862,0,1.0,318
863,0,1.0,224
864,0,1.0,16
865,0,1.0,186
866,1,0.0,0
867,0,1.0,15
868,0,1.0,141
869,0,1.0,334
870,0,1.0,229
871,0,1.0,204
872,0,1.0,16
873,1,0.0,0
874,1,0.0,0
875,1,0.0,0
876,1,0.0,0
877,0,1.0,700
878,0,1.0,215
879,0,1.0,203
880,0,1.0,179
881,0,1.0,152
882,0,1.0,671
883,0,1.0,351
884,1,0.0,0
885,0,1.0,17
886,0,1.0,519
887,0,1.0,16
888,1,0.0,0
889,0,1.0,158
890,0,1.0,16
891,0,1.0,220
892,0,1.0,15
893,0,1.0,170
894,0,1.0,766
895,0,1.0,16
896,0,1.0,238
897,0,1.0,189
898,1,0.0,0
899,0,1.0,182
900,0,1.0,16
901,0,1.0,771
902,0,1.0,192
903,0,1.0,510
904,0,1.0,15
905,0,1.0,176
906,0,1.0,235
907,1,0.0,0
908,0,1.0,243
909,0,1.0,386
910,0,1.0,17
911,0,1.0,164
912,0,1.0,274
913,1,0.0,0
914,0,1.0,177
915,0,1.0,216
916,0,1.0,491
917,1,0.0,0
918,0,1.0,16
919,0,1.0,199
920,0,1.0,16
921,1,0.0,0
922,0,1.0,299
923,0,1.0,290
924,0,1.0,251
925,0,1.0,311
926,1,0.0,0
927,0,1.0,19
928,0,1.0,337
929,0,1.0,197
930,0,1.0,200
931,0,1.0,468
932,0,1.0,481
933,0,1.0,16
934,0,1.0,201
935,0,1.0,355
936,0,1.0,339
937,0,1.0,17
938,0,1.0,253
939,0,1.0,17
940,0,1.0,379
941,0,1.0,193
942,0,1.0,17
943,1,0.0,0
944,0,1.0,16
945,0,1.0,16
946,1,0.0,0
947,0,1.0,184
948,0,1.0,789
949,0,1.0,188
950,0,1.0,878
951,0,0.0,453
952,0,0.0,332
953,0,0.0,632
954,0,1.0,218
955,0,1.0,322
956,0,1.0,15
957,0,1.0,397
958,0,1.0,578
959,0,1.0,517
960,0,1.0,540
961,1,0.0,0
962,0,0.0,199
963,0,1.0,478
964,0,1.0,214
965,0,1.0,605
966,0,1.0,272
967,1,0.0,0
968,0,1.0,433
969,0,1.0,250
970,0,1.0,192
971,0,1.0,447
972,0,1.0,378
973,0,1.0,16
974,0,1.0,185
975,0,1.0,213
976,0,1.0,17
977,0,1.0,292
978,0,1.0,248
979,0,1.0,197
980,0,1.0,291
981,0,1.0,15
982,1,0.0,0
983,0,1.0,16
984,0,0.0,592
985,0,1.0,174
986,0,1.0,16
987,0,1.0,867
988,0,0.0,287
989,0,1.0,16
990,0,1.0,407
991,0,1.0,16
992,0,1.0,337
993,0,1.0,227
994,1,0.0,0
995,0,1.0,16
996,0,1.0,234
997,0,1.0,18
998,0,1.0,342
999,0,1.0,515
1000,0,1.0,255
1001,1,0.0,0
1002,0,1.0,178
1003,1,0.0,0
1004,0,1.0,295
1005,0,1.0,390
1006,0,1.0,574
1007,0,1.0,270
1008,0,1.0,155
1009,0,1.0,18
1010,0,1.0,274
1011,0,1.0,786
1012,0,1.0,932
1013,0,1.0,254
1014,0,1.0,201
1015,0,1.0,270
1016,0,1.0,343
1017,0,1.0,258
1018,0,1.0,454
1019,0,0.0,429
1020,1,0.0,0
1021,0,1.0,387
1022,1,0.0,0
1023,0,1.0,457
1024,0,1.0,160
1025,0,1.0,317
1026,0,1.0,19
1027,0,1.0,553
1028,0,1.0,247
1029,0,1.0,456
1030,0,1.0,615
1031,0,1.0,251
1032,0,1.0,539
1033,0,1.0,228
1034,1,0.0,0
1035,0,0.0,551
1036,1,0.0,0
1037,0,1.0,16
1038,1,0.0,0
1039,0,1.0,505
1040,1,0.0,0
1041,0,1.0,17
1042,1,0.0,0
1043,0,1.0,20
1044,0,1.0,322
1045,0,1.0,17
1046,1,0.0,0
1047,0,1.0,618
1048,0,0.0,551
1049,1,0.0,0
1050,0,1.0,186
1051,0,1.0,191
1052,0,1.0,290
1053,0,1.0,16
1054,0,1.0,171
1055,0,1.0,217
1056,0,1.0,338
1057,0,1.0,16
1058,0,1.0,17
1059,0,1.0,497
1060,0,1.0,363
1061,0,1.0,284
1062,0,1.0,17
1063,0,1.0,228
1064,0,1.0,298
1065,0,1.0,232
1066,1,0.0,0
1067,0,0.0,197
1068,0,1.0,431
1069,1,0.0,0
1070,0,1.0,322
1071,0,1.0,303
1072,0,1.0,328
1073,0,1.0,16
1074,0,1.0,166
1075,0,1.0,404
1076,0,1.0,17
1077,0,1.0,432
1078,0,1.0,207
1079,0,1.0,501
1080,0,1.0,19
1081,0,1.0,178
1082,0,1.0,293
1083,0,1.0,261
1084,0,1.0,334
1085,1,0.0,0
1086,0,1.0,342
1087,0,1.0,480
1088,0,1.0,579
1089,0,1.0,212
1090,0,1.0,271
1091,0,1.0,134
1092,0,1.0,468
1093,0,1.0,352
1094,0,1.0,16
1095,0,1.0,264
1096,0,1.0,322
1097,0,1.0,749
1098,0,1.0,183
1099,0,1.0,521
1100,0,1.0,172
1101,1,0.0,0
1102,0,1.0,17
1103,0,1.0,898
1104,0,1.0,154
1105,0,1.0,446
1106,0,1.0,378
1107,0,1.0,447
1108,0,1.0,16
1109,0,1.0,15
1110,0,1.0,312
1111,0,1.0,306
1112,0,1.0,203
1113,0,1.0,370
1114,1,0.0,0
1115,0,1.0,246
1116,0,1.0,16
1117,0,1.0,177
1118,0,1.0,15
1119,0,1.0,493
1120,0,1.0,207
1121,1,0.0,0
1122,0,1.0,564
1123,0,1.0,254
1124,0,1.0,649
1125,0,1.0,259
1126,0,1.0,623
1127,0,1.0,217
1128,0,1.0,205
1129,0,1.0,15
1130,0,1.0,358
1131,0,1.0,246
1132,0,1.0,361
1133,0,1.0,609
1134,1,0.0,0
1135,0,1.0,16
1136,1,0.0,0
1137,0,1.0,738
1138,0,1.0,409
1139,0,1.0,15
1140,0,1.0,295
1141,0,1.0,16
1142,1,0.0,0
1143,0,1.0,351
1144,0,1.0,166
1145,0,1.0,17
1146,0,1.0,16
1147,0,1.0,495
1148,1,0.0,0
1149,0,1.0,150
1150,1,0.0,0
1151,0,1.0,16
1152,0,1.0,616
1153,0,1.0,286
1154,0,1.0,267
1155,0,1.0,451
1156,0,1.0,194
1157,0,1.0,190
1158,0,1.0,324
1159,0,1.0,445
1160,0,1.0,18
1161,0,0.0,375
1162,0,1.0,15
1163,0,1.0,155
1164,0,1.0,332
1165,0,1.0,497
1166,0,1.0,18
1167,0,1.0,149
1168,1,0.0,0
1169,0,1.0,337
1170,0,1.0,229
1171,0,1.0,283
1172,0,1.0,338
1173,1,0.0,0
1174,0,1.0,396
1175,1,0.0,0
1176,0,1.0,1392
1177,0,1.0,16
1178,0,1.0,16
1179,0,1.0,199
1180,0,1.0,214
1181,0,1.0,448
1182,0,1.0,330
1183,0,1.0,16
1184,0,1.0,322
1185,0,1.0,661
1186,0,1.0,243
1187,0,1.0,695
1188,0,1.0,16
1189,0,1.0,186
1190,0,1.0,622
1191,0,1.0,200
1192,0,1.0,236
1193,0,1.0,15
1194,0,1.0,172
1195,0,1.0,17
1196,0,1.0,330
1197,0,1.0,18
1198,0,1.0,17
1199,0,1.0,15
1200,1,0.0,0
1201,1,0.0,0
1202,0,1.0,311
1203,1,0.0,0
1204,0,1.0,233
1205,0,1.0,15
1206,0,1.0,301
1207,0,1.0,16
1208,0,1.0,339
1209,0,1.0,326
1210,0,1.0,150
1211,0,1.0,17
1212,0,1.0,309
1213,0,1.0,321
1214,0,1.0,285
1215,0,1.0,434
1216,0,1.0,262
1217,0,1.0,561
1218,0,1.0,445
1219,0,1.0,17
1220,0,1.0,16
1221,0,1.0,228
1222,0,1.0,17
1223,1,0.0,0
1224,0,1.0,15
1225,1,0.0,0
1226,0,1.0,439
1227,0,0.0,316
1228,0,1.0,188
1229,0,1.0,542
1230,0,1.0,334
1231,0,1.0,341
1232,0,1.0,254
1233,0,1.0,273
1234,0,1.0,226
1235,0,1.0,212
1236,0,1.0,239
1237,1,0.0,0
1238,0,1.0,197
1239,0,1.0,327
1240,0,1.0,244
1241,0,1.0,284
1242,1,0.0,0
1243,0,1.0,347
1244,0,1.0,16
1245,1,0.0,0
1246,1,0.0,0
1247,0,1.0,296
1248,0,1.0,584
1249,0,1.0,579
1250,0,1.0,164
1251,0,1.0,596
1252,0,1.0,16
1253,0,1.0,206
1254,0,1.0,16
1255,0,1.0,364
1256,0,1.0,380
1257,0,1.0,151
1258,0,1.0,304
1259,1,0.0,0
1260,0,1.0,289
1261,0,1.0,17
1262,0,1.0,189
1263,0,1.0,17
1264,0,1.0,725
1265,0,1.0,293
1266,0,1.0,288
1267,0,1.0,644
1268,0,1.0,200
1269,0,1.0,246
1270,1,0.0,0
1271,0,1.0,16
1272,0,1.0,17
1273,0,1.0,213
1274,0,1.0,199
1275,0,1.0,352
1276,0,1.0,474
1277,1,0.0,0
1278,0,1.0,340
1279,0,1.0,17
1280,0,1.0,179
1281,0,1.0,322
1282,0,1.0,200
1283,0,1.0,205
1284,0,1.0,335
1285,0,1.0,256
1286,0,1.0,17
1287,1,0.0,0
1288,1,0.0,0
1289,0,1.0,17
1290,1,0.0,0
1291,1,0.0,0
1292,1,0.0,0
1293,0,1.0,204
1294,0,1.0,16
1295,0,1.0,313
1296,0,1.0,236
1297,0,1.0,590
1298,0,1.0,320
1299,0,1.0,267
1300,0,1.0,229
1301,0,1.0,477
1302,1,0.0,0
1303,1,0.0,0
1304,0,1.0,214
1305,1,0.0,0
1306,0,1.0,15
1307,1,0.0,0
1308,0,1.0,155
1309,0,0.0,234
1310,0,1.0,584
1311,0,1.0,205
1312,0,1.0,319
1313,0,1.0,202
1314,0,1.0,388
1315,0,1.0,15
1316,0,1.0,194
1317,0,1.0,15
1318,0,1.0,239
