doc_id,empty_content,score,response_chars
496,0,0.0,1704
497,0,1.0,1216
498,0,1.0,156
499,0,1.0,120
500,0,1.0,4887
501,1,0.0,0
502,0,1.0,135
503,0,0.0,21
504,0,1.0,485
505,0,1.0,122
506,0,1.0,2368
507,0,1.0,1094
508,0,1.0,513
509,0,1.0,657
510,0,1.0,2965
511,1,0.0,0
512,0,1.0,108
513,0,1.0,168
514,0,1.0,2318
515,0,1.0,1911
516,0,1.0,2492
517,0,1.0,413
518,0,1.0,5124
519,0,1.0,78
520,0,1.0,383
521,0,1.0,160
522,0,1.0,1695
523,0,0.0,1059
524,0,1.0,912
525,0,1.0,124
526,0,1.0,1866
527,0,1.0,64
528,1,0.0,0
529,0,1.0,233
530,0,1.0,493
531,0,1.0,168
532,0,1.0,19
533,0,1.0,16
534,0,1.0,16
535,0,1.0,19
536,0,1.0,16
537,0,1.0,19
538,0,1.0,16
539,0,1.0,417
540,0,1.0,19
